Absolute Magnitude,Est Dia in KM(min),Relative Velocity km per sec,Miss Dist.(Astronomical),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
19.0,0.4212646106,19.8077483772,0.2399007645,0,0.239046,3.776,2458000.5,0.4635824868360008,1.796187429507928,32.39574162728513,147.3381830631734,879.2773903480652,0.9635063941130788,97.50619972948608,2.628868464902777,2457775.6437551244,92.06224229553202,0.4094271090690649,0
25.3,0.0231502122,8.9063276703,0.0872661271,7,0.000526625,4.876,2458000.5,0.294084117938152,1.330893264462529,0.7056014851511146,324.5167690557531,560.8067956096237,0.9394986927132384,49.20581299146206,1.722287836211819,2457728.2388595124,174.773221977364,0.641932306844932,0
20.2,0.2424124811,8.500047249,0.435376869,0,0.119386,5.182,2458000.5,0.1582994399307163,1.221222962806302,15.73210382744206,105.7172765813125,492.93637790342,1.027904051763535,64.90665549164987,1.41454187384907,2458070.767438645,308.6824688820185,0.7303173718506408,0
23.1,0.063760979,17.6436793458,0.4078577294,6,0.00496622,4.923,2458000.5,0.2395570380603542,1.307689530046975,14.0302478137724,288.3868113334446,546.2046546090061,0.9944232995263848,329.47782099,1.620955760567564,2458099.4092639205,294.8095357466144,0.6590936143847064,0
23.1,0.063760979,15.902893266,0.427483072,4,0.145097,5.042,2458000.5,0.148254557408159,1.24840895824325,25.62276112885238,158.6205682838455,509.4877441913231,1.063326640674516,61.90781461609036,1.433491275811984,2457798.70313212,142.5880666711511,0.7065920703772859,0
20.3,0.2315021222,10.7945796021,0.2428589707,3,0.0862781,4.769,2458000.5,0.2837354998124443,1.364669646214443,13.21894033108866,185.4569705808732,582.2905266840985,0.977464422066916,65.08392814826978,1.751874870361969,2457759.477171798,149.0119007204023,0.6182480797859613,0
21.1,0.160160338,17.1401070598,0.3882517229,1,0.316524,4.189,2458000.5,0.1938734486389059,1.589584468757383,32.36162590534845,308.4406749638867,732.0215105666493,1.281406245896546,42.72053405036652,1.897762691618221,2458014.374666936,353.1765938229514,0.4917888269722132,0
19.0,0.4212646106,16.9611321997,0.2943090792,1,0.20947,4.015,2458000.5,0.419204973954198,1.649810397761378,32.57862328963683,155.1178697667603,774.0151858308975,0.9582016729384542,99.02645729117737,2.341419122584301,2458124.5494982526,302.303690949909,0.4651071536969182,0
24.8,0.0291443905,8.6266229516,0.2755103255,7,0.0291821,5.99,2458000.5,0.2668219762943289,1.011020342800183,6.970202977215189,229.388385276409,371.3113871315556,0.7412578968604686,63.15809176266788,1.280782788739898,2458019.242344672,341.8286098521137,0.9695366543457284,0
22.7,0.0766575574,4.9805305461,0.3053676693,1,0.300639,4.965,2458000.5,0.02793750947401575,1.310762653141905,7.265658888228114,150.2649292379566,548.1311897860478,1.274143209101567,278.9705054663746,1.347382097182243,2457772.382205747,149.8225378545859,0.6567770758320083,0
22.0,0.1058168859,5.5560970809,0.0987298351,1,0.094016,4.653,2458000.5,0.2411580124984683,1.426541592958175,8.5557537608829,135.9932350183856,622.3362303389936,1.082519657653982,215.4373875126386,1.770563528262367,2458090.463646398,307.9591398918264,0.5784654378934421,0
18.8,0.4619074603,21.7434351483,0.4901832892,2,0.188015,3.893,2458000.5,0.7095289775820923,1.668827151561729,13.73554529381769,83.08101312693539,787.4363561964757,0.4847459289529001,203.7191637261352,2.852908374170559,2458256.181981636,243.1073614206617,0.457179805284702,0
29.1,0.0040230458,15.6773934303,0.4366107857,6,0.00257613,5.846,2458000.5,0.1159925283508229,1.050311005705043,1.033141713948091,348.0195182983391,393.1654090045813,0.9284827765986198,105.785835947079,1.172139234811467,2457893.487342977,97.9856204181778,0.9156451502471956,0
21.9,0.1108038821,21.3534752974,0.434282035,2,0.0360908,6.446,2458000.5,0.3785403047141448,0.9045699059334557,26.05279691410814,132.1133404656312,314.2401182838985,0.56215373810616,228.8546758918408,1.246986073760751,2458122.2944386364,220.4697638589765,1.145620750036633,1
21.2,0.1529519353,19.0215000509,0.0977277516,6,0.0667857,4.469,2458000.5,0.4373989530511649,1.442414905197316,24.56842188077443,151.7319137192872,632.7522951838971,0.8115041357986146,97.07781956847644,2.073325674596017,2458075.090407064,317.5623087461238,0.5689430172598158,0
21.3,0.1460679643,13.7166717956,0.3841451637,6,0.210535,5.051,2458000.5,0.04284156975301039,1.246462073525433,26.32203991535576,345.550083819674,508.2963953044151,1.193061681658012,214.7931649349263,1.299862465392855,2458241.127423039,189.5760640950402,0.7082481861481598,0
26.3,0.0146067964,8.0421878467,0.4966126117,6,0.000822865,5.629,2458000.5,0.2762164774225852,1.087621882655883,16.0101129839823,222.229441548185,414.3003805415065,0.7872027974609547,269.2977677875609,1.388040967850811,2457856.547135935,125.085646785044,0.8689347558152523,0
30.8,0.0018388867,31.8521652403,0.4889197114,6,0.000118866,3.964,2458000.5,0.6003001023417441,1.70687396963693,1.372379455152367,161.8499822929697,814.5178567928164,0.6822373509794217,80.37433943854784,2.731510588294438,2457862.7787840585,60.8699211754024,0.4419792604885406,0
21.4,0.1394938229,22.3793712465,0.4850455139,1,0.02399,7.016,2458000.5,0.4101333687361926,0.8203222078396782,21.73466211109749,158.3762559267166,271.3783079653338,0.4838806972892799,226.0087131127022,1.156763718390077,2457895.4608383747,139.3409018891939,1.326561443687632,1
19.5,0.3346223745,8.2936151665,0.134948911,0,0.0579281,4.066,2457600.5,0.3810582438981084,1.726965679226268,8.719324511709972,152.6355616982573,828.941699115753,1.068891170228002,177.0408181679439,2.385040188224533,2457659.156082344,334.5263271635969,0.4342886844563599,0
23.8,0.046190746,5.6776813555,0.1032114577,6,0.0937947,4.833,2458000.5,0.1863248963303441,1.352378829194392,10.27046200826823,343.7887509708956,574.4417176178767,1.100396984045395,7.07722796459025,1.604360674343389,2457802.3040065006,124.2085236350468,0.6266954313361253,0
23.6,0.0506471459,6.9284858509,0.018982999,6,0.0158973,3.493,2458000.5,0.5287747094766496,2.170284037914171,1.723752184110438,354.8081346183233,1167.812961768057,1.022692726284295,348.3196525437791,3.317875349544047,2457857.464048604,44.09348430634563,0.3082685428109682,0
21.4,0.1394938229,4.6069429412,0.1785168499,6,0.166564,3.426,2458000.5,0.4913776841983453,2.289426035402657,3.263791759238826,99.08813968279594,1265.284980634457,1.164453171983101,247.4092246905088,3.414398898822213,2458153.007471587,316.6084395123361,0.2845208830499858,0
23.2,0.0608912622,23.6828618821,0.461760939,7,0.256883,6.515,2458000.5,0.4234684061575051,0.8888007456621697,28.014450305686,188.4797016923757,306.0589206271064,0.5124217105050086,2.402182748282588,1.265179780819331,2457949.52727618,59.95636571441412,1.176244101176237,0
25.2,0.0242412481,13.9926853797,0.12948667,8,0.0304341,7.998,2456578.5,0.4971193535497835,0.7062119861662473,9.525145882038128,193.100775233195,216.7709362604008,0.3551403401341737,351.878132063086,1.057283632198321,2456664.9363468457,216.4517670067637,1.660739240280543,0
17.9,0.6991252322,27.3611323298,0.3304155534,4,0.31511,2.998,2458000.5,0.7605844081644045,2.348036585868982,26.29296526104746,208.2513973768012,1314.182610512129,0.5621565688574532,215.1328613921411,4.133916602880511,2458327.819175469,270.3359744479864,0.2739345332378961,0
19.5,0.3346223745,8.293615433,0.1349487604,0,0.058006,4.066,2458000.5,0.3811006080892461,1.726889230007792,8.719476488512568,152.6326393909636,828.8866564089286,1.068770694349052,177.0254771626148,2.385007765666531,2457659.135683513,148.2605045999073,0.4343175236523474,0
23.4,0.0555334912,14.5697912517,0.3881681135,0,0.00213431,5.45,2458000.5,0.1375154564122492,1.151770953158521,0.9135674540559208,306.1285861701184,451.4894530230109,0.9933846448525556,333.9039971655325,1.310157261464486,2457930.311233855,55.96577205303384,0.7973608189284811,0
23.1,0.063760979,11.6410003677,0.3734583382,7,0.0883269,4.361,2458000.5,0.303373969002558,1.557682206013865,11.83456572335943,16.07055385917394,710.0954258454723,1.085121972730778,349.3016593333047,2.030242439296951,2457902.781179573,49.54091249326945,0.5069741148823307,0
25.3,0.0231502122,5.4690638748,0.0784176983,9,0.0768007,3.63,2454382.5,0.4765757273357711,2.061810919536555,2.274422301455398,26.23718573680249,1081.36343390909,1.079201880929586,323.3666084620984,3.044419958143524,2454357.2913607107,8.392285016759963,0.3329130509791818,0
25.3,0.0231502122,8.4909322854,0.1239242989,8,0.00384093,7.128,2455517.5,0.3462038279670878,0.8140373030429233,7.620953342919836,57.67580406434796,268.2655387605971,0.5322144726214589,144.3390391954732,1.095860133464388,2455607.8447206807,238.7615450144283,1.341953952278856,0
20.4,0.2210828104,25.019982936,0.4094485591,1,0.15888,5.017,2458000.5,0.394679281613382,1.234498247487183,26.35251175452719,211.6872065770002,500.9958673876358,0.7472673660159624,226.1755107855667,1.721729128958403,2457906.560979153,67.5016496270801,0.7185688015295684,0
27.6,0.0080270317,20.3729218083,0.4274770766,6,0.000161065,5.986,2458000.5,0.2684533498766837,1.013233882976369,0.05793004780996782,358.4071079044793,372.5314848153116,0.7412278528828034,112.5873060304606,1.285239913069935,2458172.2016020343,194.0742212351732,0.9663612732719108,0
23.9,0.04411182,16.7130526612,0.3627198939,7,0.121723,6.355,2458000.5,0.2313072225283381,0.9273843969474576,25.06006382201148,124.0992989465857,326.2031150082972,0.7128736878734233,155.5030650740299,1.141895106021492,2457908.211756536,101.8499398636643,1.103606873867048,0
19.4,0.3503926411,12.9178892171,0.4426524899,4,0.232081,3.064,2458000.5,0.5784477211776373,2.750054781556269,8.968897056824295,100.7963042754587,1665.752388132445,1.15929186005138,277.0636326545709,4.340817703061158,2457696.0245163864,65.80280171399328,0.2161185555337029,0
19.8,0.2914439045,16.1555224568,0.444998279,0,0.0568928,6.687,2458000.5,0.3841154369921457,0.8767300905790094,7.402628545302489,301.6386488914373,299.8453343058978,0.5399645287120897,23.8142103996991,1.213495652445929,2457947.475550421,63.66216066844406,1.200618981893956,0
23.6,0.0506471459,6.7518733695,0.0466526994,5,0.0400445,3.461,2458000.5,0.5327183890052747,2.202853105901716,3.359951037785766,33.31031059513934,1194.199083625502,1.029352748110488,327.4987050103438,3.376353463692944,2457954.3158587534,13.92254530805268,0.3014572736959955,0
19.5,0.3346223745,18.0272671122,0.172588037,5,0.012568,4.386,2458000.5,0.3288903204330478,1.479676359185267,30.28570204548532,348.625850656369,657.4285036843145,0.993025127275619,5.112243223781325,1.966327591094915,2458313.6297283047,188.533899035424,0.5475880616409441,1
26.1,0.0160160338,11.6133465262,0.3416194117,4,0.0392348,5.698,2458000.5,0.09316376522212844,1.085621626559302,5.825698101617188,315.0842739497896,413.1579903355006,0.9844810282224664,117.5566454458557,1.186762224896138,2458140.153766232,238.3144535030972,0.8713373780031842,0
25.9,0.0175612318,8.1804407879,0.4643270002,2,0.00146229,5.318,2458000.5,0.2909704679496219,1.178964056195741,6.677593016001047,72.50206040793417,467.5728374596177,0.8359203330686817,71.50589113763144,1.5220077793228,2457782.4698345787,167.8687324484314,0.7699335187132029,0
19.9,0.2783267681,14.1209331861,0.2886484012,1,0.091853,7.039,2458000.5,0.2440389090925771,0.8238862128010548,20.41325785396406,212.2533010326439,273.1487892367381,0.6228259202126706,235.6704621791826,1.024946505389439,2457970.788699774,39.15839462881949,1.317963008388032,0
22.2,0.096506147,28.0125866139,0.408137252,1,0.0499383,5.512,2458000.5,0.4988696932157258,1.100327266788939,10.78773208277203,16.98040476322838,421.5812038217386,0.5514073407690427,125.9795009921141,1.649247192808834,2457807.135336048,165.1195034118488,0.8539280137171922,0
21.6,0.1272198785,21.9770504773,0.4849873572,3,0.334879,5.611,2458000.5,0.3794037751586797,1.066915003114141,28.89741196620628,127.2412920293152,402.5252795534224,0.6621234231592017,160.9155530730892,1.471706583069081,2457965.6586484686,31.1604939824478,0.8943537667979471,0
24.522,0.0331249306,11.8061253803,0.3031858353,7,0.0441079,6.423,2458000.5,0.1115856274108377,0.929546211386672,10.77225156122402,232.1482445359872,327.3443916119984,0.8258222141817229,354.6156871192312,1.033270208591621,2457868.5190193844,145.1472951397233,1.09975918092621,0
26.0,0.0167708462,16.3226954428,0.4682755899,6,0.010158,6.636,2458000.5,0.4925114066738209,0.878615370433599,3.509213057777882,183.2006628650848,300.813014370986,0.445887278416107,142.2175296688837,1.311343462451091,2457976.421802461,28.81574499700018,1.196756731927895,0
21.0,0.1677084622,2.0066371996,0.2624459178,1,0.262164,4.534,2458000.5,0.1599176332106509,1.496726139341706,3.097240631207376,217.0541013129775,668.8241433438919,1.257373237573666,171.8682180981347,1.736079041109747,2457743.3540292555,138.4108967795924,0.5382580811154979,0
21.8,0.1160259082,10.3194845473,0.2685688026,2,0.218889,6.174,2458000.5,0.3104755296624382,0.9667191847784796,14.8794515973558,205.1788195743418,347.1753906935307,0.6665765338495407,1.333842517057521,1.266861835707419,2458041.0223217607,317.9807894657744,1.036939857058562,0
21.5,0.1332155667,26.6315445852,0.4265239253,4,0.253068,3.777,2458000.5,0.4604608646726716,1.771060165957094,35.93671957502877,18.80910168688788,860.891459932289,0.9555562705531652,82.5677588253653,2.586564061361022,2457883.0817666342,49.10092152035111,0.4181711827276284,0
25.6,0.0201629919,4.2086266427,0.0921643661,4,0.0228835,5.682,2458000.5,0.1001229537071804,1.090481483370426,2.444556746346107,132.5511397535806,415.9353863388513,0.9812992562923916,301.4760692275,1.199663710448461,2458192.943167336,193.4367728345988,0.8655190489291954,0
21.0,0.1677084622,31.5422177339,0.1523095305,7,0.00787483,3.238,2458000.5,0.6644071800761759,1.954128756739944,51.1372184611193,33.4217883569677,997.7648278543816,0.6557915799685943,261.5544301459317,3.252465933511294,2458330.636380379,240.8846597728841,0.3608064645595425,1
21.4,0.1394938229,16.8770903781,0.135386106,7,0.028653,3.353,2458000.5,0.5768761815035125,2.243342474908598,15.61313817173619,21.94674378044455,1227.274740464846,0.9492116341786868,320.25928295,3.53747331563851,2458047.83771738,346.1142923463867,0.2933328521563521,1
20.2,0.2424124811,15.069399215,0.0599836679,0,0.00687373,6.882,2453228.5,0.4498841655895494,0.8438292455376517,5.854591233229053,211.5421370750162,283.1263476642372,0.4642038295088863,39.92629416655726,1.223454661566417,2453195.3864602195,42.10443294792183,1.271517126434761,1
21.8,0.1160259082,12.835159074,0.1434870609,0,0.0732779,5.587,2454727.5,0.01604580508682486,1.094269847743193,24.81286050808693,211.3604962893569,418.1047251374934,1.076711407053916,7.18133979297567,1.11182828843247,2454621.9872267367,90.84948361261634,0.8610282983087892,0
24.2,0.0384197891,3.8149979454,0.189376903,6,0.0274085,5.937,2458000.5,0.128312726834268,1.028346942990704,5.903973907216583,307.4472584067585,380.8973216999961,0.8963969426038833,288.8073597080477,1.160296943377525,2458047.711185225,315.3789808628657,0.9451366011009776,0
25.6,0.0201629919,8.8242447945,0.0486956408,7,0.0488276,6.587,2458000.5,0.2983804993468079,0.8962695113490006,9.685183408148138,14.85815635393738,309.9248228270602,0.6288401670033663,146.2426189112685,1.163698855694635,2457894.3463912704,123.3050608662596,1.161572011935559,0
22.7,0.0766575574,5.2471566852,0.0345511514,1,0.000760421,6.553,2458000.5,0.1208443369170209,0.9077030428022967,8.217600030768402,25.97047257433292,315.8741700289846,0.798012270477291,146.5763744820354,1.017393815127303,2457986.2993776416,16.18436875820624,1.139694328178105,0
25.1,0.0253837029,10.1616306802,0.3526374561,0,0.0255378,7.04,2457703.5,0.3075680119413854,0.8282727481340162,3.408069016843112,160.1124108921875,275.3331386362622,0.573522545645209,169.6693163646154,1.083022950622823,2457669.156806004,44.90396579101271,1.307506977849076,0
19.3,0.3669061375,25.8563024027,0.4963584894,1,0.0098717,6.385,2458000.5,0.5240616961374402,0.9039601857210088,27.74348092172445,106.26310539,313.9224541758252,0.4302292775513414,48.89168784064951,1.377691093890676,2457892.0009488757,124.4245446135538,1.146780025484788,1
20.3,0.2315021222,21.1413601505,0.4526188256,0,0.42161,3.693,2458000.5,0.3922990967844099,1.8527257259447,36.32754126280618,45.16230622947657,921.1176937993764,1.125903097067354,275.024272923849,2.579548354822045,2458015.7297261315,354.0477732170631,0.3908295350565806,0
25.0,0.02658,17.7197153827,0.3850273927,7,0.0450788,7.006,2458000.5,0.258478513481023,0.8332046598218676,10.09147605662898,189.4805644535385,277.7959834092752,0.6178391579256498,353.6647854204112,1.048570161718085,2458089.6764532053,244.434890814505,1.295915065372324,0
22.9,0.0699125232,19.3162617529,0.4589433533,2,0.0031712,5.596,2458000.5,0.495415446276373,1.078100163913362,13.34269374393799,75.18415322045496,408.871740496298,0.5439926900775929,294.3831255213416,1.612207637749131,2458062.1113843694,305.7529191276701,0.8804717087148739,0
20.3,0.2315021222,21.1413601954,0.4526188256,0,0.42161,3.693,2458000.5,0.3922990967973123,1.852725725956279,36.32754126235442,45.1623062292467,921.1176938080112,1.125903097050486,275.0242729257336,2.579548354862072,2458015.7297261576,354.0477732067137,0.3908295350529168,0
22.5,0.0840533402,18.1284607402,0.0655122255,8,0.041107,3.797,2454413.5,0.4590268987116017,1.794908697239743,30.62360020360375,41.92757222265845,878.3386017083066,0.9709973244753022,36.68918860603615,2.618820070004183,2454442.9362679487,347.935112448785,0.4098647142455374,0
18.6,0.5064714588,13.0449326037,0.4813451995,0,0.254724,6.019,2458000.5,0.332838176743004,0.983249289873924,27.5521793707943,99.84970603345906,356.1179699417544,0.6559863889484336,159.9468997302542,1.310512190799414,2457866.415717216,135.5459310578918,1.010900966493998,0
19.5,0.3346223745,26.7534217015,0.2142882433,0,0.204383,4.671,2458000.5,0.7730378342319553,1.257071685143024,31.56069564174616,205.6186483191979,514.7999466779477,0.2853077121857463,333.4834147341933,2.228835658100301,2458068.604418572,312.3745275341163,0.6993007717330076,0
19.5,0.3346223745,16.2248833689,0.4551818811,0,0.0543609,6.335,2458000.5,0.1572953217107533,0.9315949656446578,26.21613896203354,30.79596170964842,328.4272064398105,0.7850594358194631,210.8981090369046,1.078130495469853,2457852.8125990974,161.8850791970179,1.096133307293395,0
21.2,0.1529519353,13.4251825737,0.0294553253,2,0.00600421,5.752,2458000.5,0.3061406081206968,1.055976654688112,15.89806929092856,43.64071598530212,396.3509490067624,0.7326993194606343,265.3538903718975,1.379253989915589,2457914.96867187,77.68690400242687,0.9082859544102108,1
22.2,0.096506147,7.6385071002,0.1305535863,2,0.12965,6.185,2458000.5,0.1502642347922242,0.9721264420237856,13.11923057470065,53.78181622027498,350.0923018012116,0.8260506060917939,179.9071651747883,1.118202277955777,2458100.28712751,257.3888722520649,1.028300245814643,0
25.1,0.0253837029,7.2493934764,0.0576026712,8,0.0570557,4.874,2454410.5,0.2277857630938647,1.329787700534059,12.48128618551631,220.8720184952273,560.1081531973418,1.026880994415073,209.6634359665624,1.632694406653046,2454437.3455700097,342.7454659454915,0.6427330113746119,0
24.1,0.040230458,5.7989846383,0.0888234847,7,0.0661108,6.576,2458000.5,0.2192850183279404,0.901856701242088,7.069793849682513,39.07072064508974,312.8273616109144,0.7040930379810408,163.4580810195893,1.099620364503135,2457978.687639442,25.10154406104126,1.150794477011757,0
19.4,0.3503926411,18.7302589982,0.328077243,6,0.124811,2.85,2458000.5,0.6339326869698689,2.965013560904576,20.32584538054927,38.42502044759507,1864.82658938307,1.085394547338239,333.2534967443476,4.844632574470912,2458137.473170349,333.5576800510996,0.1930474404695703,0
19.4,0.3503926411,22.0584319386,0.1179283358,0,0.12015,3.354,2458000.5,0.7153657595083855,2.096774746601048,10.56600020770015,184.6678279242616,1108.986074874927,0.5968138874807866,135.7872216864034,3.596735605721308,2457698.678559552,97.97753193018248,0.3246208479584391,0
22.5,0.0840533402,17.333716318,0.461921923,3,0.0220646,6.247,2458000.5,0.5117600827034207,0.9431810343654432,3.304283490519959,18.97758693305753,334.5730965359427,0.4604986302142861,75.41030964902562,1.4258634385166,2458113.650042404,238.2507748313202,1.075998051628535,0
24.2,0.0384197891,14.3891004775,0.1010454835,1,0.000598705,6.064,2458000.5,0.1761363543547804,0.9863184916697846,23.01931845137059,37.08913446319676,357.7866979431142,0.8125919483143629,286.5373774214684,1.160045035025206,2457920.3410946494,80.65477585409083,1.006186093752534,0
28.3,0.0058150704,22.7204684667,0.4989218964,6,0.000726728,5.469,2458000.5,0.2768179656884798,1.138353516197415,2.232081968519954,54.1192972154016,443.6231046837844,0.8232368116093187,97.45169680225564,1.453470220785511,2457981.1055745864,15.73856968939628,0.811499663112923,0
21.899,0.110854921,17.0942857137,0.1625687406,7,0.11536,3.533,2458000.5,0.5940678166824062,2.052442752228052,9.103607056586222,169.3668770777767,1074.001790695491,0.8331525675463046,175.9940426668411,3.2717329369098,2457602.2208636776,133.5011638883801,0.3351949718509081,0
23.3,0.058150704,19.7549658732,0.4877217781,4,0.0301707,6.634,2458000.5,0.4341872361325464,0.8827707373749474,4.320042882172798,134.7222683648135,302.9495554683795,0.499482950775429,254.8374502566169,1.266058523974466,2458043.0039906655,309.4918003231265,1.188316647117758,0
23.9,0.04411182,6.4544541847,0.0980478323,6,0.0973158,3.011,2458000.5,0.6141284241808413,2.807816619240542,3.223359099645475,30.48644766493221,1718.507917130269,1.08345662347757,23.55496121417648,4.532176615003513,2457856.656949467,30.13282492084533,0.2094840509092114,0
17.4,0.8801465209,12.8396265015,0.4212516762,0,0.110097,4.995,2458000.5,0.1205261152419804,1.269430779777386,23.98126223008048,59.21947923378093,522.4105796076677,1.116431219322219,197.2132120701405,1.422430340232552,2457858.9581966586,97.5383179281111,0.6891131497956288,0
17.9,0.6991252322,19.5767686907,0.3235563525,0,0.010566,7.912,2454724.5,0.4179262386660452,0.7184976905003903,7.341854914201308,82.00123323283424,222.4520906135928,0.4182186532193219,167.2965171869824,1.018776727781459,2454797.9123443547,241.1948950677448,1.618325991034775,1
21.4,0.1394938229,2.2995102854,0.3508291764,0,0.312635,4.331,2458000.5,0.1948612818624123,1.604868937396602,2.453505617765841,344.6983518868085,742.6048542099917,1.292142119034333,99.17890369508362,1.917595755758871,2458181.065098396,272.4656470342676,0.4847800252840796,0
20.4,0.2210828104,16.5078481013,0.4941501686,0,0.0538301,7.351,2457600.5,0.4834429433842949,0.7792537736381295,6.059105248565197,114.4535882317424,251.2562062352404,0.4025290356671931,0.7517608573124086,1.155978511609066,2457707.604409445,206.5407562341112,1.432800428670596,0
26.1,0.0160160338,9.8715206484,0.0382374356,7,0.0245829,7.425,2458000.5,0.4308924751730349,0.7727222197737733,6.031366604046489,42.06401482893006,248.103863860892,0.4397620298742503,161.6088904935468,1.105682409673296,2457975.455344272,36.33992603708693,1.451005213694884,0
23.6,0.0506471459,15.356028722,0.4286235645,1,0.0135841,7.245,2458000.5,0.3005049778688926,0.8008085288113501,3.365302320868675,51.60300056349139,261.7528756743129,0.5601615795836749,353.020096352595,1.041455478039025,2458078.5562944957,252.6458173727455,1.375343056203637,0
21.8,0.1160259082,8.7112249561,0.3248255195,2,0.0848699,5.292,2458000.5,0.1176042481012951,1.1889502422664,15.23965697871666,246.1373132972053,473.5261270689481,1.049124642994807,303.2352334456799,1.328775841537992,2457908.7975856178,69.7171017403071,0.760253720799617,0
26.5,0.0133215567,25.3909675348,0.3857055017,4,0.0010832,3.723,2458000.5,0.5686584148545474,1.908086667132264,1.889263124059593,86.33599983049332,962.7101977294782,0.8230371275957342,243.3766867379067,2.993136206668793,2458199.2239940474,285.6882932934469,0.3739443093560749,0
20.4,0.2210828104,16.5078427597,0.4941501114,0,0.0539712,7.35,2458000.5,0.4833444866273818,0.7793443512152165,6.057246557704326,114.4423845256922,251.3000151466841,0.4026525558711477,0.7495086959431972,1.156036146559285,2457958.8973271158,59.5979360751912,1.432550649827329,0
23.1,0.063760979,11.3229842396,0.1168538236,8,0.040644,4.978,2454455.5,0.4114158224931179,1.270554211593477,11.51930232332047,265.7437492323634,523.1042241585183,0.7478281056086515,71.09183029085611,1.793280317578302,2454366.1503727483,61.49035760955478,0.6881993747596039,0
18.2,0.6089126221,25.3573501935,0.4982928898,0,0.388359,5.445,2458000.5,0.4626233426488658,1.100009023461051,28.79291804959249,94.2846531083093,421.3983186368112,0.591119172083585,194.8272082028749,1.608898874838517,2458154.77954616,228.1991973832985,0.8542986150599042,0
26.7,0.0121494041,5.5369027248,0.3399879692,6,0.00139323,5.108,2458000.5,0.2772507959624246,1.248622217090334,1.152998955705989,41.39305411030883,509.6182992568961,0.902440713545672,125.2009524338781,1.594803720634997,2458111.676712918,281.4635410289147,0.7064110541653171,0
24.7,0.0305179233,5.3028031812,0.0239456978,6,0.00961431,5.903,2458000.5,0.1528232495660173,1.03516698457766,6.167736263399572,229.4109752146226,384.6927886631079,0.8769694021510466,276.6799402902158,1.193364567004273,2457963.481193782,34.64263077265994,0.9358116674114928,0
22.8,0.0732073989,21.4007228002,0.2948207678,1,0.0111133,5.882,2458000.5,0.1460948147138676,1.01171243426374,32.18373124829298,72.96120151443269,371.6927228047263,0.8639064936362629,76.43178177525812,1.159518374891217,2457825.3230424915,169.6662345906502,0.9685419646731444,0
25.0,0.02658,9.0201201813,0.2405012269,7,0.07034,5.388,2458000.5,0.1257856990421148,1.160145479477388,15.56778673363916,26.96466472752635,456.4225626682223,1.014215769350775,118.7277403309156,1.306075189604001,2458161.9389326563,232.6662077866731,0.7887427779544003,0
24.629,0.0315322511,9.2099934239,0.1466358703,6,0.00713414,5.711,2458000.5,0.066493950335202,1.073686851336607,17.5263589405876,239.3844505716418,406.3636746104858,1.002293171168271,41.73239104842597,1.145080531504942,2457935.495956534,57.58746932817559,0.8859059568871971,0
18.8,0.4619074603,26.4448125567,0.4817225568,1,0.185035,6.122,2458000.5,0.4815993593078567,0.9619018787737676,19.03363417407057,12.86211200268806,344.5835860570802,0.4986505502392974,199.0718012898012,1.425153207308238,2457943.3856929843,59.66955872994814,1.044739257952833,0
18.5,0.5303407233,25.5158653159,0.451865147,0,0.0711103,3.436,2458000.5,0.5962043149570422,1.894142153708217,44.6769903421678,50.59134854462176,952.176109921273,0.7648464285253531,54.97996859303214,3.023437878891082,2458287.21905887,251.5968799072722,0.3780813194628095,0
19.4,0.3503926411,15.250712606,0.3679515485,0,0.0441825,5.203,2457600.5,0.493867432838743,1.169772515831136,23.65624419914606,283.4096823350386,462.1155118724997,0.5920599664322947,97.45280575524056,1.747485065229976,2457643.682354868,326.359822699943,0.7790260027006539,1
20.8,0.1838886721,17.3944780796,0.4628915939,2,0.110815,6.512,2458000.5,0.4831761962100073,0.8972141839833276,11.64738259884765,222.2225909226548,310.4149454332835,0.4637016473805977,263.5353328524871,1.330726720586057,2457877.332671437,142.8418281242225,1.159737974270229,0
20.3,0.2315021222,7.8802710851,0.3618587229,0,0.286413,4.755,2458000.5,0.1504648675888001,1.374021943828348,17.73108120598954,208.1314007525745,588.2865644542701,1.16727991398611,276.3959254408697,1.580763973670586,2458024.627481735,345.2352680660211,0.6119466629906083,0
24.6,0.0319561887,12.8481474419,0.0601884357,7,0.0276434,5.695,2458000.5,0.3589941719288532,1.073380394001915,1.62113695168583,158.7964135454144,406.1897073473576,0.6880430882925312,177.2626368624121,1.458717699711298,2458037.4091755114,327.2879372770287,0.886285382145693,0
19.4,0.3503926411,15.2507167154,0.3679517614,0,0.0437754,5.203,2458000.5,0.4938564854124059,1.169784152291741,23.65651904988886,283.3898259455584,462.122407318729,0.5920786621498114,97.48219523504956,1.747489642433671,2458105.839266735,277.9391965763725,0.7790143786551028,1
26.9,0.0110803882,6.6303267688,0.0554091776,7,0.00942737,4.28,2458000.5,0.376755007137461,1.597967875630957,4.401313302283969,241.9541949068227,737.8201188276944,0.9959254772421826,180.4400223021835,2.200010274019732,2458121.500911108,300.9607750080714,0.4879238052928074,0
